result,choices
34651,-1,2
34652,-1,1
34657,0,1
34658,-1,1
34659,-1,1
34671,1,2
34672,1,1
34675,0,1
34678,0,1
34679,0,1
34681,0,2
34682,-1,1
34685,-1,1
34687,0,1
34689,0,1
34691,0,2
34692,0,1
34695,-1,1
34697,0,1
34698,0,1
34712,0,5
34715,-1,2
34716,0,2
34718,-1,2
34719,0,2
34721,0,5
34725,-1,1
34726,0,1
34728,-1,1
34729,0,1
34751,-1,2
34752,-1,1
34756,0,1
34758,-1,1
34759,-1,1
34761,0,2
34762,0,1
34765,0,1
34768,-1,1
34769,0,1
34781,-1,2
34782,-1,1
34785,-1,1
34786,-1,1
34789,0,1
34791,0,2
34792,0,1
34795,-1,1
34796,0,1
34798,0,1
34812,1,5
34815,1,2
34816,1,2
34817,1,2
34819,1,2
34821,1,5
34825,1,1
34826,1,1
34827,1,1
34829,1,1
34851,1,2
34852,1,1
34856,1,1
34857,1,1
34859,1,1
34861,1,2
34862,1,1
34865,1,1
34867,1,1
34869,1,1
34871,1,2
34872,1,1
34875,1,1
34876,1,1
34879,1,1
34891,1,2
34892,1,1
34895,1,1
34896,1,1
34897,1,1
34912,0,5
34915,0,2
34916,0,2
34917,0,2
34918,-1,2
34921,0,5
34925,-1,1
34926,-1,1
34927,-1,1
34928,-1,1
34951,0,2
34952,-1,1
34956,0,1
34957,0,1
34958,-1,1
34961,0,2
34962,-1,1
34965,0,1
34967,0,1
34968,-1,1
34971,0,2
34972,-1,1
34975,0,1
34976,0,1
34978,0,1
34981,-1,2
34982,-1,1
34985,-1,1
34986,-1,1
34987,0,1
35124,0,6
35126,0,4
35127,0,4
35128,1,4
35129,0,4
35142,0,6
35146,0,2
35147,0,2
35148,0,2
35149,0,2
35162,0,4
35164,0,2
35167,0,2
35168,0,2
35169,0,2
35172,0,4
35174,0,2
35176,0,2
35178,0,2
35179,0,2
35182,1,4
35184,0,2
35186,0,2
35187,0,2
35189,0,2
35192,0,4
35194,0,2
35196,0,2
35197,0,2
35198,0,2
35214,0,6
35216,0,4
35217,0,4
35218,0,4
35219,1,4
35241,0,6
35246,1,1
35247,0,1
35248,0,1
35249,1,1
35261,0,4
35264,1,1
35267,0,1
35268,0,1
35269,0,1
35271,0,4
35274,0,1
35276,0,1
35278,0,1
35279,0,1
35281,0,4
35284,0,1
35286,0,1
35287,0,1
35289,0,1
35291,1,4
35294,1,1
35296,0,1
35297,0,1
35298,0,1
35412,0,6
35416,0,2
35417,0,2
35418,0,2
35419,1,2
35421,0,6
35426,0,1
35427,0,1
35428,0,1
35429,1,1
35461,0,2
35462,0,1
35467,0,1
35468,0,1
35469,0,1
35471,0,2
35472,0,1
35476,0,1
35478,0,1
35479,0,1
35481,0,2
35482,0,1
35486,0,1
35487,0,1
35489,0,1
35491,1,2
35492,1,1
35496,0,1
35497,0,1
35498,0,1
35612,0,4
35614,0,2
35617,0,2
35618,1,2
35619,1,2
35621,0,4
35624,0,1
35627,0,1
35628,1,1
35629,0,1
35641,0,2
35642,0,1
35647,0,1
35648,0,1
35649,0,1
35671,0,2
35672,0,1
35674,0,1
35678,0,1
35679,0,1
35681,1,2
35682,1,1
35684,0,1
35687,0,1
35689,0,1
35691,1,2
35692,0,1
35694,0,1
35697,0,1
35698,0,1
35712,1,4
35714,1,2
35716,1,2
35718,1,2
35719,1,2
35721,1,4
35724,1,1
35726,1,1
35728,1,1
35729,1,1
35741,1,2
35742,1,1
35746,1,1
35748,1,1
35749,1,1
35761,1,2
35762,1,1
35764,1,1
35768,1,1
35769,1,1
35781,1,2
35782,1,1
35784,1,1
35786,1,1
35789,1,1
35791,1,2
35792,1,1
35794,1,1
35796,1,1
35798,1,1
35812,0,4
35814,0,2
35816,1,2
35817,0,2
35819,1,2
35821,0,4
35824,0,1
35826,0,1
35827,0,1
35829,0,1
35841,0,2
35842,0,1
35846,0,1
35847,0,1
35849,0,1
35861,1,2
35862,0,1
35864,0,1
35867,0,1
35869,0,1
35871,0,2
35872,0,1
35874,0,1
35876,0,1
35879,0,1
35891,1,2
35892,0,1
35894,0,1
35896,0,1
35897,0,1
35912,0,4
35914,0,2
35916,0,2
35917,0,2
35918,0,2
35921,0,4
35924,0,1
35926,0,1
35927,0,1
35928,0,1
35941,0,2
35942,0,1
35946,1,1
35947,0,1
35948,0,1
35961,0,2
35962,0,1
35964,1,1
35967,0,1
35968,0,1
35971,0,2
35972,0,1
35974,0,1
35976,0,1
35978,0,1
35981,0,2
35982,0,1
35984,0,1
35986,0,1
35987,0,1
36124,-1,5
36125,-1,4
36127,1,4
36128,-1,4
36129,-1,4
36142,-1,5
36145,0,2
36147,0,2
36148,0,2
36149,0,2
36152,-1,4
36154,0,2
36157,0,2
36158,-1,2
36159,0,2
36172,1,4
36174,0,2
36175,0,2
36178,0,2
36179,0,2
36182,-1,4
36184,0,2
36185,-1,2
36187,0,2
36189,0,2
36192,-1,4
36194,0,2
36195,0,2
36197,0,2
36198,0,2
36214,0,5
36215,0,4
36217,0,4
36218,1,4
36219,0,4
36241,0,5
36245,0,1
36247,0,1
36248,0,1
36249,1,1
36251,0,4
36254,0,1
36257,0,1
36258,0,1
36259,0,1
36271,0,4
36274,0,1
36275,0,1
36278,0,1
36279,0,1
36281,1,4
36284,0,1
36285,0,1
36287,0,1
36289,0,1
36291,0,4
36294,1,1
36295,0,1
36297,0,1
36298,0,1
36412,0,5
36415,-1,2
36417,1,2
36418,0,2
36419,0,2
36421,0,5
36425,-1,1
36427,1,1
36428,-1,1
36429,0,1
36451,-1,2
36452,-1,1
36457,0,1
36458,-1,1
36459,-1,1
36471,1,2
36472,1,1
36475,0,1
36478,0,1
36479,0,1
36481,0,2
36482,-1,1
36485,-1,1
36487,0,1
36489,0,1
36491,0,2
36492,0,1
36495,-1,1
36497,0,1
36498,0,1
36512,0,4
36514,0,2
36517,0,2
36518,1,2
36519,1,2
36521,0,4
36524,0,1
36527,0,1
36528,1,1
36529,0,1
36541,0,2
36542,0,1
36547,0,1
36548,0,1
36549,0,1
36571,0,2
36572,0,1
36574,0,1
36578,0,1
36579,0,1
36581,1,2
36582,1,1
36584,0,1
36587,0,1
36589,0,1
36591,1,2
36592,0,1
36594,0,1
36597,0,1
36598,0,1
36712,0,4
36714,0,2
36715,-1,2
36718,0,2
36719,0,2
36721,0,4
36724,-1,1
36725,-1,1
36728,-1,1
36729,-1,1
36741,0,2
36742,-1,1
36745,0,1
36748,0,1
36749,0,1
36751,-1,2
36752,-1,1
36754,0,1
36758,-1,1
36759,-1,1
36781,0,2
36782,-1,1
36784,0,1
36785,-1,1
36789,0,1
36791,0,2
36792,-1,1
36794,0,1
36795,-1,1
36798,0,1
36812,0,4
36814,0,2
36815,0,2
36817,0,2
36819,0,2
36821,0,4
36824,0,1
36825,0,1
36827,0,1
36829,0,1
36841,0,2
36842,0,1
36845,0,1
36847,0,1
36849,0,1
36851,0,2
36852,0,1
36854,0,1
36857,0,1
36859,0,1
36871,0,2
36872,0,1
36874,0,1
36875,0,1
36879,1,1
36891,0,2
36892,0,1
36894,0,1
36895,0,1
36897,1,1
36912,0,4
36914,0,2
36915,0,2
36917,0,2
36918,1,2
36921,0,4
36924,0,1
36925,-1,1
36927,1,1
36928,-1,1
36941,0,2
36942,0,1
36945,0,1
36947,0,1
36948,0,1
36951,0,2
36952,-1,1
36954,0,1
36957,0,1
36958,-1,1
36971,0,2
36972,1,1
36974,0,1
36975,0,1
36978,0,1
36981,1,2
36982,-1,1
36984,0,1
36985,-1,1
36987,0,1
37124,-1,5
37125,-1,4
37126,-1,4
37128,-1,4
37129,-1,4
37142,-1,5
37145,-1,2
37146,-1,2
37148,-1,2
37149,-1,2
37152,-1,4
37154,-1,2
37156,-1,2
37158,-1,2
37159,0,2
37162,-1,4
37164,-1,2
37165,-1,2
37168,-1,2
37169,0,2
37182,-1,4
37184,-1,2
37185,-1,2
37186,-1,2
37189,0,2
37192,-1,4
37194,-1,2
37195,0,2
37196,0,2
37198,0,2
37214,0,5
37215,-1,4
37216,-1,4
37218,0,4
37219,0,4
37241,0,5
37245,-1,1
37246,-1,1
37248,0,1
37249,0,1
37251,-1,4
37254,-1,1
37256,-1,1
37258,0,1
37259,-1,1
37261,-1,4
37264,-1,1
37265,-1,1
37268,-1,1
37269,0,1
37281,0,4
37284,0,1
37285,0,1
37286,-1,1
37289,0,1
37291,0,4
37294,0,1
37295,-1,1
37296,0,1
37298,0,1
37412,0,5
37415,-1,2
37416,0,2
37418,-1,2
37419,0,2
37421,0,5
37425,-1,1
37426,0,1
37428,-1,1
37429,0,1
37451,-1,2
37452,-1,1
37456,0,1
37458,-1,1
37459,-1,1
37461,0,2
37462,0,1
37465,0,1
37468,-1,1
37469,0,1
37481,-1,2
37482,-1,1
37485,-1,1
37486,-1,1
37489,0,1
37491,0,2
37492,0,1
37495,-1,1
37496,0,1
37498,0,1
37512,1,4
37514,1,2
37516,1,2
37518,1,2
37519,1,2
37521,1,4
37524,1,1
37526,1,1
37528,1,1
37529,1,1
37541,1,2
37542,1,1
37546,1,1
37548,1,1
37549,1,1
37561,1,2
37562,1,1
37564,1,1
37568,1,1
37569,1,1
37581,1,2
37582,1,1
37584,1,1
37586,1,1
37589,1,1
37591,1,2
37592,1,1
37594,1,1
37596,1,1
37598,1,1
37612,0,4
37614,0,2
37615,-1,2
37618,0,2
37619,0,2
37621,0,4
37624,-1,1
37625,-1,1
37628,-1,1
37629,-1,1
37641,0,2
37642,-1,1
37645,0,1
37648,0,1
37649,0,1
37651,-1,2
37652,-1,1
37654,0,1
37658,-1,1
37659,-1,1
37681,0,2
37682,-1,1
37684,0,1
37685,-1,1
37689,0,1
37691,0,2
37692,-1,1
37694,0,1
37695,-1,1
37698,0,1
37812,0,4
37814,0,2
37815,-1,2
37816,0,2
37819,0,2
37821,0,4
37824,-1,1
37825,0,1
37826,0,1
37829,0,1
37841,0,2
37842,-1,1
37845,-1,1
37846,-1,1
37849,-1,1
37851,-1,2
37852,0,1
37854,-1,1
37856,-1,1
37859,-1,1
37861,0,2
37862,0,1
37864,-1,1
37865,-1,1
37869,0,1
37891,0,2
37892,0,1
37894,-1,1
37895,-1,1
37896,0,1
37912,0,4
37914,0,2
37915,0,2
37916,-1,2
37918,-1,2
37921,0,4
37924,-1,1
37925,-1,1
37926,-1,1
37928,-1,1
37941,0,2
37942,-1,1
37945,-1,1
37946,-1,1
37948,-1,1
37951,0,2
37952,-1,1
37954,-1,1
37956,-1,1
37958,-1,1
37961,-1,2
37962,-1,1
37964,-1,1
37965,-1,1
37968,-1,1
37981,-1,2
37982,-1,1
37984,-1,1
37985,-1,1
37986,-1,1
38124,-1,5
38125,0,4
38126,-1,4
38127,0,4
38129,0,4
38142,-1,5
38145,-1,2
38146,-1,2
38147,0,2
38149,-1,2
38152,0,4
38154,-1,2
38156,-1,2
38157,0,2
38159,0,2
38162,-1,4
38164,-1,2
38165,-1,2
38167,-1,2
38169,0,2
38172,0,4
38174,0,2
38175,0,2
38176,-1,2
38179,0,2
38192,0,4
38194,-1,2
38195,0,2
38196,0,2
38197,0,2
38214,0,5
38215,-1,4
38216,0,4
38217,0,4
38219,0,4
38241,0,5
38245,-1,1
38246,-1,1
38247,0,1
38249,0,1
38251,-1,4
38254,-1,1
38256,-1,1
38257,0,1
38259,-1,1
38261,0,4
38264,-1,1
38265,-1,1
38267,1,1
38269,0,1
38271,0,4
38274,0,1
38275,0,1
38276,1,1
38279,1,1
38291,0,4
38294,0,1
38295,-1,1
38296,0,1
38297,1,1
38412,1,5
38415,1,2
38416,1,2
38417,1,2
38419,1,2
38421,1,5
38425,1,1
38426,1,1
38427,1,1
38429,1,1
38451,1,2
38452,1,1
38456,1,1
38457,1,1
38459,1,1
38461,1,2
38462,1,1
38465,1,1
38467,1,1
38469,1,1
38471,1,2
38472,1,1
38475,1,1
38476,1,1
38479,1,1
38491,1,2
38492,1,1
38495,1,1
38496,1,1
38497,1,1
38512,0,4
38514,0,2
38516,1,2
38517,0,2
38519,1,2
38521,0,4
38524,0,1
38526,0,1
38527,0,1
38529,0,1
38541,0,2
38542,0,1
38546,0,1
38547,0,1
38549,0,1
38561,1,2
38562,0,1
38564,0,1
38567,0,1
38569,0,1
38571,0,2
38572,0,1
38574,0,1
38576,0,1
38579,0,1
38591,1,2
38592,0,1
38594,0,1
38596,0,1
38597,0,1
38612,0,4
38614,0,2
38615,0,2
38617,0,2
38619,0,2
38621,0,4
38624,0,1
38625,0,1
38627,0,1
38629,0,1
38641,0,2
38642,0,1
38645,0,1
38647,0,1
38649,0,1
38651,0,2
38652,0,1
38654,0,1
38657,0,1
38659,0,1
38671,0,2
38672,0,1
38674,0,1
38675,0,1
38679,1,1
38691,0,2
38692,0,1
38694,0,1
38695,0,1
38697,1,1
38712,0,4
38714,0,2
38715,-1,2
38716,0,2
38719,0,2
38721,0,4
38724,-1,1
38725,0,1
38726,0,1
38729,0,1
38741,0,2
38742,-1,1
38745,-1,1
38746,-1,1
38749,-1,1
38751,-1,2
38752,0,1
38754,-1,1
38756,-1,1
38759,-1,1
38761,0,2
38762,0,1
38764,-1,1
38765,-1,1
38769,0,1
38791,0,2
38792,0,1
38794,-1,1
38795,-1,1
38796,0,1
38912,0,4
38914,0,2
38915,0,2
38916,1,2
38917,0,2
38921,0,4
38924,0,1
38925,0,1
38926,-1,1
38927,0,1
38941,0,2
38942,0,1
38945,-1,1
38946,-1,1
38947,0,1
38951,0,2
38952,0,1
38954,-1,1
38956,-1,1
38957,0,1
38961,1,2
38962,-1,1
38964,-1,1
38965,-1,1
38967,-1,1
38971,0,2
38972,0,1
38974,0,1
38975,0,1
38976,-1,1
39124,-1,5
39125,-1,4
39126,-1,4
39127,-1,4
39128,-1,4
39142,-1,5
39145,-1,2
39146,-1,2
39147,0,2
39148,-1,2
39152,-1,4
39154,-1,2
39156,-1,2
39157,0,2
39158,-1,2
39162,-1,4
39164,-1,2
39165,-1,2
39167,-1,2
39168,-1,2
39172,-1,4
39174,0,2
39175,0,2
39176,-1,2
39178,0,2
39182,-1,4
39184,-1,2
39185,-1,2
39186,-1,2
39187,0,2
39214,0,5
39215,0,4
39216,-1,4
39217,0,4
39218,0,4
39241,0,5
39245,-1,1
39246,-1,1
39247,0,1
39248,0,1
39251,0,4
39254,-1,1
39256,-1,1
39257,0,1
39258,0,1
39261,-1,4
39264,-1,1
39265,-1,1
39267,1,1
39268,-1,1
39271,0,4
39274,0,1
39275,0,1
39276,1,1
39278,0,1
39281,0,4
39284,0,1
39285,0,1
39286,-1,1
39287,0,1
39412,0,5
39415,0,2
39416,0,2
39417,0,2
39418,-1,2
39421,0,5
39425,-1,1
39426,-1,1
39427,-1,1
39428,-1,1
39451,0,2
39452,-1,1
39456,0,1
39457,0,1
39458,-1,1
39461,0,2
39462,-1,1
39465,0,1
39467,0,1
39468,-1,1
39471,0,2
39472,-1,1
39475,0,1
39476,0,1
39478,0,1
39481,-1,2
39482,-1,1
39485,-1,1
39486,-1,1
39487,0,1
39512,0,4
39514,0,2
39516,0,2
39517,0,2
39518,0,2
39521,0,4
39524,0,1
39526,0,1
39527,0,1
39528,0,1
39541,0,2
39542,0,1
39546,1,1
39547,0,1
39548,0,1
39561,0,2
39562,0,1
39564,1,1
39567,0,1
39568,0,1
39571,0,2
39572,0,1
39574,0,1
39576,0,1
39578,0,1
39581,0,2
39582,0,1
39584,0,1
39586,0,1
39587,0,1
39612,0,4
39614,0,2
39615,0,2
39617,0,2
39618,1,2
39621,0,4
39624,0,1
39625,-1,1
39627,1,1
39628,-1,1
39641,0,2
39642,0,1
39645,0,1
39647,0,1
39648,0,1
39651,0,2
39652,-1,1
39654,0,1
39657,0,1
39658,-1,1
39671,0,2
39672,1,1
39674,0,1
39675,0,1
39678,0,1
39681,1,2
39682,-1,1
39684,0,1
39685,-1,1
39687,0,1
39712,0,4
39714,0,2
39715,0,2
39716,-1,2
39718,-1,2
39721,0,4
39724,-1,1
39725,-1,1
39726,-1,1
39728,-1,1
39741,0,2
39742,-1,1
39745,-1,1
39746,-1,1
39748,-1,1
39751,0,2
39752,-1,1
39754,-1,1
39756,-1,1
39758,-1,1
39761,-1,2
39762,-1,1
39764,-1,1
39765,-1,1
39768,-1,1
39781,-1,2
39782,-1,1
39784,-1,1
39785,-1,1
39786,-1,1
39812,0,4
39814,0,2
39815,0,2
39816,1,2
39817,0,2
39821,0,4
39824,0,1
39825,0,1
39826,-1,1
39827,0,1
39841,0,2
39842,0,1
39845,-1,1
39846,-1,1
39847,0,1
39851,0,2
39852,0,1
39854,-1,1
39856,-1,1
39857,0,1
39861,1,2
39862,-1,1
39864,-1,1
39865,-1,1
39867,-1,1
39871,0,2
39872,0,1
39874,0,1
39875,0,1
39876,-1,1
41235,0,6
41236,0,5
41237,0,5
41238,1,5
41239,0,5
41253,0,6
41256,0,3
41257,0,3
41258,0,3
41259,0,3
41263,0,5
41265,0,3
41267,1,3
41268,0,3
41269,0,3
41273,0,5
41275,0,3
41276,1,3
41278,0,3
41279,0,3
41283,1,5
41285,0,3
41286,0,3
41287,0,3
41289,0,3
41293,0,5
41295,0,3
41296,0,3
41297,0,3
41298,0,3
41325,-1,6
41326,-1,5
41327,-1,5
41328,-1,5
41329,1,5
41352,-1,6
41356,0,2
41357,0,2
41358,-1,2
41359,0,2
41362,-1,5
41365,0,2
41367,0,2
41368,0,2
41369,0,2
41372,-1,5
41375,0,2
41376,0,2
41378,0,2
41379,0,2
41382,-1,5
41385,-1,2
41386,0,2
41387,0,2
41389,0,2
41392,1,5
41395,0,2
41396,0,2
41397,0,2
41398,0,2
41523,0,6
41526,0,3
41527,0,3
41528,1,3
41529,0,3
41532,0,6
41536,0,2
41537,1,2
41538,1,2
41539,0,2
41562,0,3
41563,0,2
41567,0,2
41568,0,2
41569,0,2
41572,0,3
41573,1,2
41576,0,2
41578,0,2
41579,0,2
41582,1,3
41583,1,2
41586,0,2
41587,0,2
41589,0,2
41592,0,3
41593,0,2
41596,0,2
41597,0,2
41598,0,2
41623,0,5
41625,-1,3
41627,0,3
41628,-1,3
41629,1,3
41632,0,5
41635,-1,2
41637,0,2
41638,0,2
41639,1,2
41652,-1,3
41653,-1,2
41657,-1,2
41658,-1,2
41659,0,2
41672,0,3
41673,0,2
41675,-1,2
41678,0,2
41679,0,2
41682,-1,3
41683,0,2
41685,-1,2
41687,0,2
41689,0,2
41692,1,3
41693,1,2
41695,0,2
41697,0,2
41698,0,2
41723,0,5
41725,-1,3
41726,0,3
41728,-1,3
41729,1,3
41732,0,5
41735,0,2
41736,0,2
41738,1,2
41739,0,2
41752,-1,3
41753,0,2
41756,0,2
41758,-1,2
41759,0,2
41762,0,3
41763,0,2
41765,0,2
41768,0,2
41769,0,2
41782,-1,3
41783,1,2
41785,-1,2
41786,0,2
41789,0,2
41792,1,3
41793,0,2
41795,0,2
41796,0,2
41798,0,2
41823,0,5
41825,0,3
41826,0,3
41827,0,3
41829,0,3
41832,0,5
41835,0,2
41836,0,2
41837,0,2
41839,0,2
41852,0,3
41853,0,2
41856,0,2
41857,0,2
41859,0,2
41862,0,3
41863,0,2
41865,0,2
41867,0,2
41869,0,2
41872,0,3
41873,0,2
41875,0,2
41876,0,2
41879,1,2
41892,0,3
41893,0,2
41895,0,2
41896,0,2
41897,1,2
41923,0,5
41925,-1,3
41926,-1,3
41927,-1,3
41928,-1,3
41932,0,5
41935,-1,2
41936,0,2
41937,0,2
41938,0,2
41952,-1,3
41953,-1,2
41956,0,2
41957,-1,2
41958,-1,2
41962,-1,3
41963,0,2
41965,0,2
41967,0,2
41968,0,2
41972,-1,3
41973,0,2
41975,-1,2
41976,0,2
41978,0,2
41982,-1,3
41983,0,2
41985,-1,2
41986,0,2
41987,0,2
42135,0,6
42136,0,5
42137,0,5
42138,1,5
42139,0,5
42153,0,6
42156,0,3
42157,0,3
42158,0,3
42159,0,3
42163,0,5
42165,0,3
42167,1,3
42168,0,3
42169,0,3
42173,0,5
42175,0,3
42176,1,3
42178,0,3
42179,0,3
42183,1,5
42185,0,3
42186,0,3
42187,0,3
42189,0,3
42193,0,5
42195,0,3
42196,0,3
42197,0,3
42198,0,3
42315,0,6
42316,0,5
42317,1,5
42318,0,5
42319,0,5
42351,0,6
42356,0,1
42357,0,1
42358,0,1
42359,0,1
42361,0,5
42365,0,1
42367,0,1
42368,0,1
42369,0,1
42371,1,5
42375,0,1
42376,0,1
42378,0,1
42379,0,1
42381,0,5
42385,0,1
42386,0,1
42387,0,1
42389,0,1
42391,0,5
42395,0,1
42396,0,1
42397,0,1
42398,0,1
42513,1,6
42516,0,3
42517,1,3
42518,0,3
42519,1,3
42531,1,6
42536,0,1
42537,1,1
42538,0,1
42539,1,1
42561,0,3
42563,0,1
42567,0,1
42568,0,1
42569,0,1
42571,1,3
42573,1,1
42576,0,1
42578,0,1
42579,1,1
42581,0,3
42583,0,1
42586,0,1
42587,0,1
42589,0,1
42591,1,3
42593,1,1
42596,0,1
42597,1,1
42598,0,1
42613,0,5
42615,0,3
42617,0,3
42618,1,3
42619,0,3
42631,0,5
42635,0,1
42637,0,1
42638,1,1
42639,0,1
42651,0,3
42653,0,1
42657,0,1
42658,0,1
42659,0,1
42671,0,3
42673,0,1
42675,0,1
42678,0,1
42679,0,1
42681,1,3
42683,1,1
42685,0,1
42687,0,1
42689,0,1
42691,0,3
42693,0,1
42695,0,1
42697,0,1
42698,0,1
42713,1,5
42715,0,3
42716,0,3
42718,0,3
42719,0,3
42731,1,5
42735,0,1
42736,0,1
42738,0,1
42739,0,1
42751,0,3
42753,0,1
42756,0,1
42758,0,1
42759,0,1
42761,0,3
42763,0,1
42765,0,1
42768,0,1
42769,0,1
42781,0,3
42783,0,1
42785,0,1
42786,0,1
42789,0,1
42791,0,3
42793,0,1
42795,0,1
42796,0,1
42798,0,1
42813,0,5
42815,0,3
42816,1,3
42817,0,3
42819,0,3
42831,0,5
42835,0,1
42836,0,1
42837,0,1
42839,0,1
42851,0,3
42853,0,1
42856,0,1
42857,0,1
42859,0,1
42861,1,3
42863,0,1
42865,0,1
42867,1,1
42869,0,1
42871,0,3
42873,0,1
42875,0,1
42876,1,1
42879,0,1
42891,0,3
42893,0,1
42895,0,1
42896,0,1
42897,0,1
42913,1,5
42915,1,3
42916,1,3
42917,1,3
42918,1,3
42931,1,5
42935,1,1
42936,1,1
42937,1,1
42938,1,1
42951,1,3
42953,1,1
42956,1,1
42957,1,1
42958,1,1
42961,1,3
42963,1,1
42965,1,1
42967,1,1
42968,1,1
42971,1,3
42973,1,1
42975,1,1
42976,1,1
42978,1,1
42981,1,3
42983,1,1
42985,1,1
42986,1,1
42987,1,1
43125,-1,6
43126,-1,5
43127,-1,5
43128,-1,5
43129,1,5
43152,-1,6
43156,0,2
43157,0,2
43158,-1,2
43159,0,2
43162,-1,5
43165,0,2
43167,0,2
43168,0,2
43169,0,2
43172,-1,5
43175,0,2
43176,0,2
43178,0,2
43179,0,2
43182,-1,5
43185,-1,2
43186,0,2
43187,0,2
43189,0,2
43192,1,5
43195,0,2
43196,0,2
43197,0,2
43198,0,2
43215,0,6
43216,0,5
43217,1,5
43218,0,5
43219,0,5
43251,0,6
43256,0,1
43257,0,1
43258,0,1
43259,0,1
43261,0,5
43265,0,1
43267,0,1
43268,0,1
43269,0,1
43271,1,5
43275,0,1
43276,0,1
43278,0,1
43279,0,1
43281,0,5
43285,0,1
43286,0,1
43287,0,1
43289,0,1
43291,0,5
43295,0,1
43296,0,1
43297,0,1
43298,0,1
43512,0,6
43516,0,2
43517,0,2
43518,0,2
43519,1,2
43521,0,6
43526,0,1
43527,0,1
43528,0,1
43529,1,1
43561,0,2
43562,0,1
43567,0,1
43568,0,1
43569,0,1
43571,0,2
43572,0,1
43576,0,1
43578,0,1
43579,0,1
43581,0,2
43582,0,1
43586,0,1
43587,0,1
43589,0,1
43591,1,2
43592,1,1
43596,0,1
43597,0,1
43598,0,1
43612,0,5
43615,-1,2
43617,1,2
43618,0,2
43619,0,2
43621,0,5
43625,-1,1
43627,1,1
43628,-1,1
43629,0,1
43651,-1,2
43652,-1,1
43657,0,1
43658,-1,1
43659,-1,1
43671,1,2
43672,1,1
43675,0,1
43678,0,1
43679,0,1
43681,0,2
43682,-1,1
43685,-1,1
43687,0,1
43689,0,1
43691,0,2
43692,0,1
43695,-1,1
43697,0,1
43698,0,1
43712,0,5
43715,-1,2
43716,0,2
43718,-1,2
43719,0,2
43721,0,5
43725,-1,1
43726,0,1
43728,-1,1
43729,0,1
43751,-1,2
43752,-1,1
43756,0,1
43758,-1,1
43759,-1,1
43761,0,2
43762,0,1
43765,0,1
43768,-1,1
43769,0,1
43781,-1,2
43782,-1,1
43785,-1,1
43786,-1,1
43789,0,1
43791,0,2
43792,0,1
43795,-1,1
43796,0,1
43798,0,1
43812,1,5
43815,1,2
43816,1,2
43817,1,2
43819,1,2
43821,1,5
43825,1,1
43826,1,1
43827,1,1
43829,1,1
43851,1,2
43852,1,1
43856,1,1
43857,1,1
43859,1,1
43861,1,2
43862,1,1
43865,1,1
43867,1,1
43869,1,1
43871,1,2
43872,1,1
43875,1,1
43876,1,1
43879,1,1
43891,1,2
43892,1,1
43895,1,1
43896,1,1
43897,1,1
43912,0,5
43915,0,2
43916,0,2
43917,0,2
43918,-1,2
43921,0,5
43925,-1,1
43926,-1,1
43927,-1,1
43928,-1,1
43951,0,2
43952,-1,1
43956,0,1
43957,0,1
43958,-1,1
43961,0,2
43962,-1,1
43965,0,1
43967,0,1
43968,-1,1
43971,0,2
43972,-1,1
43975,0,1
43976,0,1
43978,0,1
43981,-1,2
43982,-1,1
43985,-1,1
43986,-1,1
43987,0,1
45123,0,6
45126,0,3
45127,0,3
45128,1,3
45129,0,3
45132,0,6
45136,0,2
45137,1,2
45138,1,2
45139,0,2
45162,0,3
45163,0,2
45167,0,2
45168,0,2
45169,0,2
45172,0,3
45173,1,2
45176,0,2
45178,0,2
45179,0,2
45182,1,3
45183,1,2
45186,0,2
45187,0,2
45189,0,2
45192,0,3
45193,0,2
45196,0,2
45197,0,2
45198,0,2
45213,1,6
45216,0,3
45217,1,3
45218,0,3
45219,1,3
45231,1,6
45236,0,1
45237,1,1
45238,0,1
45239,1,1
45261,0,3
45263,0,1
45267,0,1
45268,0,1
45269,0,1
45271,1,3
45273,1,1
45276,0,1
45278,0,1
45279,1,1
45281,0,3
45283,0,1
45286,0,1
45287,0,1
45289,0,1
45291,1,3
45293,1,1
45296,0,1
45297,1,1
45298,0,1
45312,0,6
45316,0,2
45317,0,2
45318,0,2
45319,1,2
45321,0,6
45326,0,1
45327,0,1
45328,0,1
45329,1,1
45361,0,2
45362,0,1
45367,0,1
45368,0,1
45369,0,1
45371,0,2
45372,0,1
45376,0,1
45378,0,1
45379,0,1
45381,0,2
45382,0,1
45386,0,1
45387,0,1
45389,0,1
45391,1,2
45392,1,1
45396,0,1
45397,0,1
45398,0,1
45612,1,3
45613,1,2
45617,1,2
45618,1,2
45619,1,2
45621,1,3
45623,1,1
45627,1,1
45628,1,1
45629,1,1
45631,1,2
45632,1,1
45637,1,1
45638,1,1
45639,1,1
45671,1,2
45672,1,1
45673,1,1
45678,1,1
45679,1,1
45681,1,2
45682,1,1
45683,1,1
45687,1,1
45689,1,1
45691,1,2
45692,1,1
45693,1,1
45697,1,1
45698,1,1
45712,0,3
45713,0,2
45716,0,2
45718,0,2
45719,1,2
45721,0,3
45723,0,1
45726,0,1
45728,1,1
45729,1,1
45731,0,2
45732,0,1
45736,0,1
45738,0,1
45739,0,1
45761,0,2
45762,0,1
45763,0,1
45768,0,1
45769,0,1
45781,0,2
45782,1,1
45783,0,1
45786,0,1
45789,0,1
45791,1,2
45792,1,1
45793,0,1
45796,0,1
45798,0,1
45812,0,3
